index,contact,day,month,duration,campaign,pdays,pdays_d,previous,poutcome,y
42504,cellular,19,aug,671.0,2,-1,-1,0,unknown,no
42505,cellular,19,aug,276.0,2,-1,-1,0,unknown,no
42506,cellular,19,aug,210.0,2,-1,-1,0,unknown,no
42507,cellular,19,aug,96.0,2,-1,-1,0,unknown,no
42508,cellular,19,aug,235.0,3,-1,-1,0,unknown,no
42509,cellular,19,aug,123.0,2,-1,-1,0,unknown,no
42510,cellular,19,aug,141.0,4,-1,-1,0,unknown,no
42511,cellular,18,aug,213.0,5,-1,-1,0,unknown,no
42512,cellular,18,aug,92.0,14,-1,-1,0,unknown,no
42513,cellular,18,aug,212.0,12,-1,-1,0,unknown,no
42514,cellular,18,aug,244.0,2,-1,-1,0,unknown,no
42515,cellular,18,aug,445.0,3,-1,-1,0,unknown,no
42516,cellular,18,aug,724.0,16,-1,-1,0,unknown,yes
42517,cellular,18,aug,205.0,4,-1,-1,0,unknown,no
42518,cellular,18,aug,835.0,4,-1,-1,0,unknown,no
42519,cellular,18,aug,243.0,9,-1,-1,0,unknown,no
42520,cellular,18,aug,87.0,7,-1,-1,0,unknown,no
42521,cellular,18,aug,296.0,3,-1,-1,0,unknown,no
42522,cellular,18,aug,119.0,3,-1,-1,0,unknown,no
42523,cellular,18,aug,76.0,5,-1,-1,0,unknown,no
42524,cellular,18,aug,779.0,9,-1,-1,0,unknown,no
42525,cellular,19,aug,607.0,7,-1,-1,0,unknown,no
42526,cellular,18,aug,26.0,5,-1,-1,0,unknown,no
42527,cellular,18,aug,395.0,4,-1,-1,0,unknown,no
42528,cellular,18,aug,350.0,6,-1,-1,0,unknown,no
42529,cellular,18,aug,885.0,3,-1,-1,0,unknown,no
42530,cellular,18,aug,457.0,11,-1,-1,0,unknown,no
42531,cellular,18,aug,276.0,5,-1,-1,0,unknown,no
42532,cellular,18,aug,67.0,2,-1,-1,0,unknown,no
42533,cellular,18,aug,124.0,3,-1,-1,0,unknown,no
42534,cellular,18,aug,192.0,7,-1,-1,0,unknown,no
42535,cellular,18,aug,194.0,2,-1,-1,0,unknown,yes
42536,cellular,18,aug,1559.0,7,-1,-1,0,unknown,no
42537,cellular,18,aug,119.0,7,-1,-1,0,unknown,no
42538,cellular,18,aug,709.0,3,-1,-1,0,unknown,no
42539,cellular,18,aug,176.0,3,-1,-1,0,unknown,no
42540,cellular,18,aug,241.0,5,-1,-1,0,unknown,no
42541,cellular,19,aug,120.0,15,-1,-1,0,unknown,no
42542,cellular,19,aug,192.0,7,-1,-1,0,unknown,no
42543,cellular,19,aug,151.0,8,-1,-1,0,unknown,no
42544,cellular,19,aug,78.0,6,-1,-1,0,unknown,no
42545,cellular,19,aug,139.0,3,-1,-1,0,unknown,no
42546,cellular,19,aug,99.0,7,-1,-1,0,unknown,no
42547,cellular,18,aug,693.0,7,-1,-1,0,unknown,no
42548,cellular,18,aug,37.0,3,-1,-1,0,unknown,no
42549,cellular,18,aug,273.0,4,-1,-1,0,unknown,no
42550,cellular,18,aug,43.0,5,-1,-1,0,unknown,no
42551,cellular,18,aug,298.0,10,-1,-1,0,unknown,no
42552,cellular,18,aug,199.0,7,-1,-1,0,unknown,no
42553,cellular,18,aug,195.0,10,-1,-1,0,unknown,no
42554,cellular,18,aug,157.0,3,-1,-1,0,unknown,no
42555,cellular,18,aug,129.0,4,-1,-1,0,unknown,no
42556,cellular,18,aug,189.0,7,-1,-1,0,unknown,no
42557,telephone,18,aug,238.0,3,-1,-1,0,unknown,no
42558,cellular,18,aug,82.0,3,-1,-1,0,unknown,no
42559,cellular,18,aug,242.0,5,-1,-1,0,unknown,no
42560,cellular,18,aug,393.0,3,-1,-1,0,unknown,no
42561,cellular,18,aug,729.0,5,-1,-1,0,unknown,no
42562,cellular,18,aug,127.0,4,-1,-1,0,unknown,no
42563,cellular,18,aug,314.0,4,-1,-1,0,unknown,no
42564,cellular,13,aug,225.0,2,-1,-1,0,unknown,no
42565,telephone,13,aug,618.0,9,-1,-1,0,unknown,yes
42566,cellular,20,aug,30.0,2,-1,-1,0,unknown,no
42567,cellular,8,aug,1000.0,1,-1,-1,0,unknown,yes
42568,cellular,8,aug,52.0,3,-1,-1,0,unknown,no
42569,cellular,8,aug,136.0,1,-1,-1,0,unknown,no
42570,cellular,8,aug,83.0,1,-1,-1,0,unknown,no
42571,cellular,8,aug,127.0,3,-1,-1,0,unknown,no
42572,cellular,8,aug,204.0,1,-1,-1,0,unknown,no
42573,cellular,8,aug,63.0,2,-1,-1,0,unknown,no
42574,cellular,8,aug,191.0,1,-1,-1,0,unknown,no
42575,cellular,8,aug,88.0,1,-1,-1,0,unknown,no
42576,cellular,8,aug,167.0,1,-1,-1,0,unknown,no
42577,cellular,8,aug,273.0,5,-1,-1,0,unknown,no
42578,cellular,8,aug,494.0,1,-1,-1,0,unknown,no
42579,cellular,8,aug,93.0,1,-1,-1,0,unknown,no
42580,cellular,8,aug,140.0,3,-1,-1,0,unknown,no
42581,cellular,8,aug,193.0,1,-1,-1,0,unknown,no
42582,cellular,8,aug,79.0,3,-1,-1,0,unknown,no
42583,cellular,8,aug,148.0,1,-1,-1,0,unknown,no
42584,cellular,8,aug,156.0,4,-1,-1,0,unknown,no
42585,cellular,8,aug,178.0,3,-1,-1,0,unknown,no
42586,cellular,8,aug,116.0,1,-1,-1,0,unknown,no
42587,cellular,8,aug,388.0,1,-1,-1,0,unknown,no
42588,cellular,8,aug,79.0,1,-1,-1,0,unknown,no
42589,cellular,8,aug,119.0,1,-1,-1,0,unknown,no
42590,cellular,8,aug,100.0,1,-1,-1,0,unknown,no
42591,cellular,8,aug,335.0,3,-1,-1,0,unknown,no
42592,cellular,8,aug,448.0,5,-1,-1,0,unknown,no
42593,cellular,8,aug,88.0,3,-1,-1,0,unknown,no
42594,cellular,11,aug,210.0,3,-1,-1,0,unknown,no
42595,cellular,8,aug,94.0,5,-1,-1,0,unknown,no
42596,cellular,8,aug,219.0,2,-1,-1,0,unknown,no
42597,cellular,8,aug,1206.0,4,-1,-1,0,unknown,yes
42598,cellular,8,aug,922.0,7,-1,-1,0,unknown,yes
42599,cellular,8,aug,390.0,2,-1,-1,0,unknown,no
42600,cellular,8,aug,179.0,3,-1,-1,0,unknown,no
42601,cellular,8,aug,498.0,8,-1,-1,0,unknown,no
42602,cellular,8,aug,358.0,3,-1,-1,0,unknown,no
42603,cellular,8,aug,27.0,6,-1,-1,0,unknown,no
42604,cellular,8,aug,420.0,4,-1,-1,0,unknown,no
42605,cellular,8,aug,371.0,6,-1,-1,0,unknown,no
42606,cellular,8,aug,899.0,2,-1,-1,0,unknown,no
42607,cellular,8,aug,1242.0,3,-1,-1,0,unknown,yes
42608,cellular,8,aug,182.0,1,-1,-1,0,unknown,no
42609,cellular,8,aug,131.0,3,-1,-1,0,unknown,no
42610,cellular,8,aug,604.0,4,-1,-1,0,unknown,no
42611,cellular,8,aug,229.0,4,-1,-1,0,unknown,no
42612,cellular,8,aug,406.0,3,-1,-1,0,unknown,no
42613,cellular,8,aug,173.0,3,-1,-1,0,unknown,no
42614,cellular,8,aug,848.0,1,-1,-1,0,unknown,yes
42615,cellular,8,aug,244.0,6,-1,-1,0,unknown,no
42616,cellular,8,aug,72.0,6,-1,-1,0,unknown,no
42617,cellular,8,aug,80.0,1,-1,-1,0,unknown,no
42618,cellular,8,aug,93.0,1,-1,-1,0,unknown,no
42619,cellular,8,aug,580.0,3,-1,-1,0,unknown,yes
42620,cellular,8,aug,121.0,2,-1,-1,0,unknown,no
42621,cellular,8,aug,147.0,2,-1,-1,0,unknown,no
42622,cellular,8,aug,46.0,2,-1,-1,0,unknown,no
42623,cellular,8,aug,100.0,6,-1,-1,0,unknown,no
42624,cellular,8,aug,236.0,2,-1,-1,0,unknown,no
42625,cellular,8,aug,81.0,2,-1,-1,0,unknown,no
42626,cellular,8,aug,125.0,2,-1,-1,0,unknown,no
42627,cellular,8,aug,61.0,4,-1,-1,0,unknown,no
42628,cellular,8,aug,149.0,2,-1,-1,0,unknown,no
42629,cellular,8,aug,202.0,2,-1,-1,0,unknown,no
42630,cellular,8,aug,188.0,4,-1,-1,0,unknown,no
42631,cellular,8,aug,133.0,4,-1,-1,0,unknown,no
42632,cellular,8,aug,82.0,11,-1,-1,0,unknown,no
42633,cellular,8,aug,629.0,4,-1,-1,0,unknown,no
42634,cellular,8,aug,117.0,4,-1,-1,0,unknown,no
42635,cellular,8,aug,385.0,2,-1,-1,0,unknown,no
42636,cellular,8,aug,62.0,2,-1,-1,0,unknown,no
42637,cellular,8,aug,142.0,4,-1,-1,0,unknown,no
42638,cellular,8,aug,138.0,2,-1,-1,0,unknown,no
42639,cellular,8,aug,169.0,2,-1,-1,0,unknown,no
42640,cellular,8,aug,118.0,2,-1,-1,0,unknown,no
42641,cellular,8,aug,419.0,2,-1,-1,0,unknown,yes
42642,cellular,8,aug,669.0,2,-1,-1,0,unknown,yes
42643,cellular,8,aug,170.0,2,-1,-1,0,unknown,no
42644,cellular,8,aug,63.0,4,-1,-1,0,unknown,no
42645,cellular,8,aug,88.0,5,-1,-1,0,unknown,no
42646,cellular,8,aug,95.0,2,-1,-1,0,unknown,no
42647,cellular,8,aug,237.0,4,-1,-1,0,unknown,no
42648,cellular,8,aug,194.0,4,-1,-1,0,unknown,no
42649,cellular,8,aug,229.0,2,-1,-1,0,unknown,no
42650,cellular,8,aug,140.0,4,-1,-1,0,unknown,no
42651,cellular,8,aug,129.0,4,-1,-1,0,unknown,no
42652,cellular,8,aug,455.0,4,-1,-1,0,unknown,no
42653,cellular,8,aug,153.0,7,-1,-1,0,unknown,no
42654,cellular,8,aug,459.0,2,-1,-1,0,unknown,yes
42655,cellular,8,aug,255.0,2,-1,-1,0,unknown,no
42656,cellular,8,aug,160.0,6,-1,-1,0,unknown,no
42657,cellular,8,aug,780.0,4,-1,-1,0,unknown,yes
42658,cellular,8,aug,153.0,8,-1,-1,0,unknown,no
42659,cellular,8,aug,63.0,2,-1,-1,0,unknown,no
42660,cellular,8,aug,248.0,2,-1,-1,0,unknown,no
42661,cellular,8,aug,404.0,4,-1,-1,0,unknown,no
42662,cellular,8,aug,82.0,2,-1,-1,0,unknown,no
42663,cellular,8,aug,310.0,4,-1,-1,0,unknown,no
42664,cellular,8,aug,51.0,2,-1,-1,0,unknown,no
42665,cellular,8,aug,160.0,4,-1,-1,0,unknown,no
42666,cellular,8,aug,176.0,4,-1,-1,0,unknown,no
42667,cellular,8,aug,351.0,2,-1,-1,0,unknown,no
42668,cellular,8,aug,108.0,2,-1,-1,0,unknown,no
42669,cellular,8,aug,216.0,2,-1,-1,0,unknown,no
42670,cellular,8,aug,71.0,2,-1,-1,0,unknown,no
42671,cellular,8,aug,138.0,2,-1,-1,0,unknown,no
42672,cellular,8,aug,362.0,4,-1,-1,0,unknown,no
42673,cellular,8,aug,131.0,2,-1,-1,0,unknown,no
42674,cellular,8,aug,124.0,4,-1,-1,0,unknown,no
42675,cellular,8,aug,424.0,4,-1,-1,0,unknown,no
42676,cellular,8,aug,188.0,5,-1,-1,0,unknown,no
42677,cellular,8,aug,492.0,3,-1,-1,0,unknown,no
42678,cellular,11,aug,47.0,4,-1,-1,0,unknown,no
42679,cellular,11,aug,71.0,2,-1,-1,0,unknown,no
42680,cellular,11,aug,82.0,2,-1,-1,0,unknown,no
42681,cellular,11,aug,269.0,2,-1,-1,0,unknown,no
42682,cellular,11,aug,126.0,2,-1,-1,0,unknown,no
42683,cellular,11,aug,116.0,2,-1,-1,0,unknown,no
42684,cellular,11,aug,121.0,2,-1,-1,0,unknown,no
42685,cellular,11,aug,45.0,2,-1,-1,0,unknown,no
42686,cellular,11,aug,386.0,4,-1,-1,0,unknown,yes
42687,cellular,11,aug,147.0,2,-1,-1,0,unknown,no
42688,cellular,11,aug,113.0,2,-1,-1,0,unknown,no
42689,cellular,11,aug,103.0,4,-1,-1,0,unknown,no
42690,cellular,11,aug,226.0,2,-1,-1,0,unknown,no
42691,cellular,11,aug,74.0,2,-1,-1,0,unknown,no
42692,cellular,11,aug,84.0,2,-1,-1,0,unknown,no
42693,cellular,11,aug,856.0,3,-1,-1,0,unknown,yes
42694,cellular,11,aug,165.0,4,-1,-1,0,unknown,no
42695,cellular,11,aug,212.0,2,-1,-1,0,unknown,no
42696,cellular,11,aug,347.0,2,-1,-1,0,unknown,no
42697,cellular,11,aug,667.0,2,-1,-1,0,unknown,no
42698,cellular,11,aug,72.0,3,-1,-1,0,unknown,no
42699,cellular,11,aug,55.0,2,-1,-1,0,unknown,no
42700,cellular,11,aug,217.0,2,-1,-1,0,unknown,no
42701,cellular,11,aug,86.0,2,-1,-1,0,unknown,no
42702,cellular,11,aug,39.0,2,-1,-1,0,unknown,no
42703,cellular,11,aug,218.0,2,-1,-1,0,unknown,no
42704,cellular,11,aug,270.0,2,-1,-1,0,unknown,no
42705,cellular,11,aug,187.0,2,-1,-1,0,unknown,no
42706,cellular,11,aug,226.0,2,-1,-1,0,unknown,no
42707,cellular,11,aug,72.0,4,-1,-1,0,unknown,no
42708,cellular,11,aug,101.0,5,-1,-1,0,unknown,no
42709,cellular,11,aug,57.0,2,-1,-1,0,unknown,no
42710,cellular,11,aug,99.0,2,-1,-1,0,unknown,no
42711,cellular,11,aug,275.0,2,-1,-1,0,unknown,no
42712,cellular,11,aug,90.0,4,-1,-1,0,unknown,no
42713,cellular,11,aug,257.0,2,-1,-1,0,unknown,no
42714,cellular,11,aug,123.0,2,-1,-1,0,unknown,no
42715,cellular,11,aug,121.0,4,-1,-1,0,unknown,no
42716,cellular,11,aug,187.0,2,-1,-1,0,unknown,no
42717,cellular,11,aug,108.0,2,-1,-1,0,unknown,no
42718,cellular,11,aug,179.0,4,-1,-1,0,unknown,no
42719,cellular,11,aug,102.0,8,-1,-1,0,unknown,no
42720,cellular,11,aug,138.0,3,-1,-1,0,unknown,no
42721,cellular,11,aug,123.0,4,-1,-1,0,unknown,no
42722,cellular,11,aug,69.0,2,-1,-1,0,unknown,no
42723,cellular,11,aug,164.0,2,-1,-1,0,unknown,no
42724,cellular,11,aug,55.0,2,-1,-1,0,unknown,no
42725,cellular,11,aug,115.0,2,-1,-1,0,unknown,no
42726,cellular,11,aug,297.0,2,-1,-1,0,unknown,no
42727,cellular,11,aug,71.0,2,-1,-1,0,unknown,no
42728,cellular,11,aug,239.0,4,-1,-1,0,unknown,no
42729,cellular,11,aug,172.0,4,-1,-1,0,unknown,no
42730,cellular,11,aug,48.0,2,-1,-1,0,unknown,no
42731,cellular,11,aug,111.0,2,-1,-1,0,unknown,no
42732,cellular,8,aug,174.0,3,-1,-1,0,unknown,no
42733,cellular,8,aug,203.0,5,-1,-1,0,unknown,no
42734,cellular,11,aug,46.0,5,-1,-1,0,unknown,no
42735,cellular,11,aug,120.0,3,-1,-1,0,unknown,no
42736,cellular,11,aug,176.0,3,-1,-1,0,unknown,no
42737,cellular,8,aug,262.0,5,-1,-1,0,unknown,no
42738,cellular,8,aug,445.0,4,-1,-1,0,unknown,no
42739,cellular,8,aug,293.0,3,-1,-1,0,unknown,no
42740,cellular,8,aug,17.0,7,-1,-1,0,unknown,no
42741,cellular,8,aug,148.0,4,-1,-1,0,unknown,no
42742,cellular,8,aug,14.0,8,-1,-1,0,unknown,no
42743,cellular,8,aug,62.0,3,-1,-1,0,unknown,no
42744,cellular,8,aug,170.0,3,-1,-1,0,unknown,no
42745,cellular,8,aug,391.0,4,-1,-1,0,unknown,no
42746,cellular,11,aug,100.0,2,-1,-1,0,unknown,no
42747,cellular,8,aug,103.0,4,-1,-1,0,unknown,no
42748,cellular,8,aug,120.0,7,-1,-1,0,unknown,no
42749,cellular,8,aug,885.0,5,-1,-1,0,unknown,no
42750,cellular,8,aug,62.0,3,-1,-1,0,unknown,no
42751,cellular,8,aug,765.0,3,-1,-1,0,unknown,no
42752,cellular,8,aug,108.0,4,-1,-1,0,unknown,no
42753,cellular,8,aug,334.0,5,-1,-1,0,unknown,no
42754,cellular,8,aug,57.0,3,-1,-1,0,unknown,no
42755,cellular,8,aug,263.0,5,-1,-1,0,unknown,no
42756,cellular,8,aug,59.0,3,-1,-1,0,unknown,no
42757,cellular,8,aug,453.0,4,-1,-1,0,unknown,no
42758,cellular,11,aug,68.0,4,-1,-1,0,unknown,no
42759,telephone,11,aug,697.0,6,-1,-1,0,unknown,no
42760,cellular,11,aug,153.0,6,-1,-1,0,unknown,no
42761,cellular,11,aug,326.0,4,-1,-1,0,unknown,no
42762,cellular,11,aug,73.0,2,-1,-1,0,unknown,no
42763,cellular,11,aug,104.0,2,-1,-1,0,unknown,no
42764,cellular,11,aug,106.0,2,-1,-1,0,unknown,no
42765,cellular,11,aug,106.0,2,-1,-1,0,unknown,no
42766,cellular,11,aug,73.0,2,-1,-1,0,unknown,no
42767,cellular,11,aug,588.0,2,-1,-1,0,unknown,no
42768,cellular,11,aug,105.0,2,-1,-1,0,unknown,no
42769,cellular,11,aug,106.0,3,-1,-1,0,unknown,no
42770,cellular,11,aug,210.0,2,-1,-1,0,unknown,no
42771,cellular,11,aug,77.0,4,-1,-1,0,unknown,no
42772,cellular,11,aug,145.0,2,-1,-1,0,unknown,no
42773,cellular,11,aug,155.0,4,-1,-1,0,unknown,no
42774,cellular,11,aug,102.0,4,-1,-1,0,unknown,no
42775,cellular,11,aug,144.0,2,-1,-1,0,unknown,no
42776,cellular,11,aug,413.0,2,-1,-1,0,unknown,no
42777,cellular,11,aug,177.0,5,-1,-1,0,unknown,no
42778,cellular,11,aug,92.0,3,-1,-1,0,unknown,no
42779,cellular,11,aug,99.0,2,-1,-1,0,unknown,no
42780,cellular,11,aug,258.0,5,-1,-1,0,unknown,no
42781,cellular,11,aug,209.0,4,-1,-1,0,unknown,no
42782,cellular,11,aug,67.0,4,-1,-1,0,unknown,no
42783,cellular,11,aug,716.0,3,-1,-1,0,unknown,yes
42784,cellular,11,aug,70.0,5,-1,-1,0,unknown,no
42785,cellular,8,aug,521.0,4,-1,-1,0,unknown,no
42786,cellular,8,aug,192.0,2,-1,-1,0,unknown,no
42787,cellular,8,aug,107.0,2,-1,-1,0,unknown,no
42788,cellular,7,aug,534.0,2,-1,-1,0,unknown,no
42789,cellular,7,aug,93.0,4,-1,-1,0,unknown,no
42790,cellular,7,aug,152.0,6,-1,-1,0,unknown,no
42791,telephone,7,aug,35.0,4,-1,-1,0,unknown,no
42792,cellular,7,aug,265.0,3,-1,-1,0,unknown,no
42793,cellular,7,aug,341.0,5,-1,-1,0,unknown,yes
42794,cellular,7,aug,163.0,5,-1,-1,0,unknown,no
42795,cellular,7,aug,278.0,3,-1,-1,0,unknown,no
42796,cellular,7,aug,259.0,3,-1,-1,0,unknown,no
42797,cellular,7,aug,123.0,3,-1,-1,0,unknown,no
42798,cellular,7,aug,229.0,3,-1,-1,0,unknown,no
42799,cellular,7,aug,256.0,3,-1,-1,0,unknown,no
42800,cellular,7,aug,67.0,3,-1,-1,0,unknown,no
42801,cellular,7,aug,51.0,7,-1,-1,0,unknown,no
42802,cellular,7,aug,293.0,4,-1,-1,0,unknown,no
42803,cellular,7,aug,96.0,3,-1,-1,0,unknown,no
42804,cellular,7,aug,111.0,5,-1,-1,0,unknown,no
42805,cellular,7,aug,260.0,3,-1,-1,0,unknown,no
42806,cellular,7,aug,124.0,3,-1,-1,0,unknown,no
42807,cellular,7,aug,147.0,3,-1,-1,0,unknown,no
42808,cellular,7,aug,142.0,3,-1,-1,0,unknown,no
42809,cellular,7,aug,336.0,4,-1,-1,0,unknown,no
42810,cellular,7,aug,217.0,3,-1,-1,0,unknown,no
42811,cellular,7,aug,37.0,3,-1,-1,0,unknown,no
42812,telephone,7,aug,262.0,7,-1,-1,0,unknown,no
42813,cellular,7,aug,385.0,4,-1,-1,0,unknown,no
42814,cellular,7,aug,542.0,3,-1,-1,0,unknown,no
42815,cellular,7,aug,419.0,3,-1,-1,0,unknown,no
42816,cellular,7,aug,82.0,3,-1,-1,0,unknown,no
42817,cellular,8,aug,137.0,2,-1,-1,0,unknown,no
42818,cellular,8,aug,126.0,2,-1,-1,0,unknown,no
42819,cellular,8,aug,188.0,2,-1,-1,0,unknown,no
42820,telephone,8,aug,243.0,2,-1,-1,0,unknown,yes
42821,cellular,8,aug,110.0,2,-1,-1,0,unknown,no
42822,cellular,8,aug,1306.0,5,-1,-1,0,unknown,yes
42823,cellular,8,aug,138.0,2,-1,-1,0,unknown,no
42824,cellular,8,aug,82.0,2,-1,-1,0,unknown,no
42825,cellular,8,aug,121.0,2,-1,-1,0,unknown,no
42826,cellular,8,aug,175.0,2,-1,-1,0,unknown,no
42827,cellular,8,aug,193.0,3,-1,-1,0,unknown,yes
42828,cellular,8,aug,108.0,2,-1,-1,0,unknown,no
42829,cellular,8,aug,129.0,2,-1,-1,0,unknown,no
42830,cellular,8,aug,73.0,2,-1,-1,0,unknown,no
42831,cellular,8,aug,231.0,2,-1,-1,0,unknown,no
42832,cellular,8,aug,174.0,2,-1,-1,0,unknown,no
42833,cellular,8,aug,94.0,2,-1,-1,0,unknown,no
42834,cellular,8,aug,88.0,2,-1,-1,0,unknown,no
42835,cellular,8,aug,117.0,2,-1,-1,0,unknown,no
42836,cellular,8,aug,152.0,6,-1,-1,0,unknown,no
42837,cellular,8,aug,201.0,6,-1,-1,0,unknown,no
42838,cellular,7,aug,218.0,7,-1,-1,0,unknown,no
42839,cellular,7,aug,229.0,4,-1,-1,0,unknown,no
42840,cellular,7,aug,448.0,3,-1,-1,0,unknown,no
42841,cellular,7,aug,124.0,3,-1,-1,0,unknown,no
42842,cellular,8,aug,117.0,2,-1,-1,0,unknown,no
42843,cellular,7,aug,20.0,2,-1,-1,0,unknown,no
42844,cellular,7,aug,131.0,4,-1,-1,0,unknown,no
42845,cellular,7,aug,101.0,2,-1,-1,0,unknown,no
42846,cellular,7,aug,133.0,4,-1,-1,0,unknown,no
42847,cellular,7,aug,108.0,4,-1,-1,0,unknown,no
42848,cellular,7,aug,163.0,4,-1,-1,0,unknown,no
42849,cellular,7,aug,122.0,6,-1,-1,0,unknown,no
42850,cellular,7,aug,352.0,2,-1,-1,0,unknown,yes
42851,cellular,7,aug,314.0,4,-1,-1,0,unknown,no
42852,cellular,7,aug,145.0,2,-1,-1,0,unknown,no
42853,cellular,7,aug,76.0,2,-1,-1,0,unknown,no
42854,cellular,7,aug,152.0,2,-1,-1,0,unknown,no
42855,cellular,7,aug,182.0,2,-1,-1,0,unknown,no
42856,cellular,7,aug,95.0,2,-1,-1,0,unknown,no
42857,cellular,7,aug,159.0,3,-1,-1,0,unknown,no
42858,cellular,7,aug,238.0,2,-1,-1,0,unknown,no
42859,cellular,7,aug,44.0,2,-1,-1,0,unknown,no
42860,cellular,7,aug,3422.0,2,-1,-1,0,unknown,no
42861,cellular,7,aug,266.0,2,-1,-1,0,unknown,no
42862,cellular,7,aug,139.0,4,-1,-1,0,unknown,no
42863,cellular,7,aug,67.0,2,-1,-1,0,unknown,no
42864,cellular,7,aug,194.0,6,-1,-1,0,unknown,no
42865,cellular,7,aug,65.0,4,-1,-1,0,unknown,no
42866,cellular,7,aug,214.0,2,-1,-1,0,unknown,no
42867,cellular,7,aug,146.0,2,-1,-1,0,unknown,no
42868,cellular,7,aug,110.0,2,-1,-1,0,unknown,no
42869,cellular,7,aug,141.0,1,-1,-1,0,unknown,no
42870,cellular,7,aug,74.0,1,-1,-1,0,unknown,no
42871,cellular,7,aug,446.0,1,-1,-1,0,unknown,no
42872,cellular,7,aug,524.0,5,-1,-1,0,unknown,no
42873,cellular,7,aug,452.0,3,-1,-1,0,unknown,no
42874,cellular,7,aug,1934.0,2,-1,-1,0,unknown,no
42875,cellular,7,aug,181.0,3,-1,-1,0,unknown,no
42876,cellular,7,aug,520.0,3,-1,-1,0,unknown,no
42877,cellular,7,aug,126.0,2,-1,-1,0,unknown,no
42878,cellular,7,aug,895.0,3,-1,-1,0,unknown,yes
42879,cellular,7,aug,642.0,3,-1,-1,0,unknown,no
42880,cellular,7,aug,248.0,1,-1,-1,0,unknown,no
42881,cellular,7,aug,235.0,1,-1,-1,0,unknown,no
42882,cellular,7,aug,876.0,1,-1,-1,0,unknown,yes
42883,cellular,7,aug,235.0,8,-1,-1,0,unknown,no
42884,cellular,7,aug,162.0,5,-1,-1,0,unknown,no
42885,cellular,7,aug,184.0,1,-1,-1,0,unknown,no
42886,cellular,7,aug,,3,-1,-1,0,unknown,no
42887,cellular,7,aug,198.0,4,-1,-1,0,unknown,no
42888,cellular,7,aug,408.0,1,-1,-1,0,unknown,no
42889,cellular,7,aug,1182.0,1,-1,-1,0,unknown,yes
42890,cellular,7,aug,105.0,1,-1,-1,0,unknown,no
42891,cellular,7,aug,481.0,1,-1,-1,0,unknown,no
42892,cellular,7,aug,670.0,1,-1,-1,0,unknown,yes
42893,cellular,7,aug,126.0,1,-1,-1,0,unknown,no
42894,cellular,7,aug,201.0,2,-1,-1,0,unknown,no
42895,cellular,8,aug,130.0,2,-1,-1,0,unknown,no
42896,cellular,8,aug,61.0,2,-1,-1,0,unknown,no
42897,cellular,8,aug,50.0,2,-1,-1,0,unknown,no
42898,cellular,8,aug,124.0,4,-1,-1,0,unknown,no
42899,cellular,8,aug,235.0,2,-1,-1,0,unknown,no
42900,cellular,8,aug,89.0,2,-1,-1,0,unknown,no
42901,unknown,8,aug,317.0,4,-1,-1,0,unknown,yes
42902,cellular,8,aug,124.0,2,-1,-1,0,unknown,no
42903,cellular,8,aug,387.0,2,-1,-1,0,unknown,no
42904,cellular,8,aug,156.0,2,-1,-1,0,unknown,no
42905,cellular,8,aug,88.0,2,-1,-1,0,unknown,no
42906,cellular,8,aug,324.0,2,-1,-1,0,unknown,no
42907,cellular,8,aug,112.0,2,-1,-1,0,unknown,no
42908,cellular,8,aug,34.0,2,-1,-1,0,unknown,no
42909,cellular,8,aug,121.0,2,-1,-1,0,unknown,no
42910,cellular,8,aug,124.0,2,-1,-1,0,unknown,no
42911,cellular,8,aug,80.0,2,-1,-1,0,unknown,no
42912,cellular,8,aug,233.0,2,-1,-1,0,unknown,no
42913,cellular,8,aug,385.0,2,-1,-1,0,unknown,no
42914,cellular,8,aug,66.0,2,-1,-1,0,unknown,no
42915,cellular,8,aug,104.0,2,-1,-1,0,unknown,no
42916,cellular,8,aug,353.0,2,-1,-1,0,unknown,no
42917,cellular,8,aug,31.0,2,-1,-1,0,unknown,no
42918,cellular,8,aug,230.0,2,-1,-1,0,unknown,no
42919,cellular,8,aug,111.0,2,-1,-1,0,unknown,no
42920,cellular,8,aug,150.0,2,-1,-1,0,unknown,no
42921,cellular,8,aug,472.0,2,-1,-1,0,unknown,no
42922,cellular,8,aug,249.0,2,-1,-1,0,unknown,no
42923,cellular,8,aug,254.0,4,-1,-1,0,unknown,no
42924,cellular,8,aug,420.0,2,-1,-1,0,unknown,no
42925,cellular,8,aug,104.0,4,-1,-1,0,unknown,no
42926,cellular,8,aug,209.0,2,-1,-1,0,unknown,no
42927,cellular,8,aug,200.0,4,-1,-1,0,unknown,no
42928,cellular,8,aug,111.0,2,-1,-1,0,unknown,no
42929,cellular,8,aug,417.0,2,-1,-1,0,unknown,no
42930,cellular,8,aug,103.0,6,-1,-1,0,unknown,no
42931,cellular,8,aug,248.0,2,-1,-1,0,unknown,no
42932,cellular,8,aug,167.0,2,-1,-1,0,unknown,no
42933,cellular,8,aug,363.0,10,-1,-1,0,unknown,no
42934,cellular,8,aug,433.0,2,-1,-1,0,unknown,no
42935,cellular,8,aug,348.0,2,-1,-1,0,unknown,no
42936,cellular,8,aug,109.0,2,-1,-1,0,unknown,no
42937,cellular,8,aug,177.0,2,-1,-1,0,unknown,no
42938,cellular,8,aug,224.0,2,-1,-1,0,unknown,no
