index,age,job,marital,education,default,balance,loan
37201,35.0,admin.,married,secondary,no,907.0,yes
37202,51.0,blue-collar,divorced,primary,no,-28.0,yes
37203,30.0,admin.,married,tertiary,no,1717.0,yes
37204,31.0,management,single,tertiary,no,394.0,yes
37205,27.0,technician,single,secondary,no,158.0,no
37206,44.0,technician,single,secondary,no,27.0,no
37207,55.0,retired,married,secondary,no,-180.0,yes
37208,47.0,technician,divorced,secondary,no,47.0,yes
37209,37.0,technician,single,tertiary,no,0.0,no
37210,58.0,services,married,primary,no,374.0,yes
37211,45.0,technician,single,tertiary,no,2099.0,yes
37212,53.0,technician,divorced,secondary,no,173.0,yes
37213,31.0,management,married,tertiary,no,84.0,yes
37214,41.0,technician,married,secondary,no,-147.0,yes
37215,26.0,technician,divorced,tertiary,no,-70.0,yes
37216,40.0,services,single,secondary,no,-27.0,yes
37217,31.0,blue-collar,married,secondary,no,652.0,yes
37218,30.0,blue-collar,married,secondary,no,365.0,no
37219,28.0,admin.,single,secondary,no,-7.0,yes
37220,30.0,blue-collar,married,primary,no,62.0,no
37221,51.0,blue-collar,married,tertiary,no,84.0,yes
37222,56.0,management,married,tertiary,no,382.0,no
37223,55.0,retired,single,primary,no,700.0,yes
37224,39.0,technician,married,secondary,no,0.0,yes
37225,57.0,blue-collar,married,primary,no,-238.0,no
37226,58.0,services,married,primary,no,65.0,no
37227,55.0,retired,married,primary,no,2.0,no
37228,50.0,management,married,tertiary,no,877.0,yes
37229,57.0,housemaid,married,primary,no,85.0,no
37230,53.0,retired,married,primary,no,0.0,yes
37231,32.0,housemaid,married,primary,no,7.0,yes
37232,57.0,retired,married,secondary,no,-418.0,yes
37233,59.0,retired,married,secondary,yes,49.0,yes
37234,29.0,technician,married,tertiary,no,-722.0,yes
37235,30.0,services,single,secondary,no,1487.0,yes
37236,53.0,services,married,primary,no,931.0,no
37237,44.0,services,married,secondary,no,-618.0,yes
37238,32.0,admin.,divorced,secondary,no,-241.0,yes
37239,32.0,admin.,married,secondary,no,187.0,yes
37240,27.0,blue-collar,married,primary,no,-413.0,yes
37241,35.0,self-employed,single,tertiary,no,4294.0,no
37242,47.0,self-employed,married,secondary,no,0.0,no
37243,55.0,entrepreneur,married,tertiary,no,625.0,no
37244,32.0,blue-collar,single,secondary,yes,130.0,no
37245,42.0,admin.,divorced,secondary,no,23.0,yes
37246,60.0,retired,divorced,primary,no,95.0,yes
37247,29.0,admin.,single,secondary,no,11.0,no
37248,51.0,services,married,secondary,no,144.0,yes
37249,34.0,services,single,secondary,no,66.0,yes
37250,49.0,admin.,married,secondary,no,2062.0,no
37251,57.0,retired,married,secondary,no,0.0,yes
37252,55.0,management,married,tertiary,no,0.0,no
37253,33.0,blue-collar,married,primary,no,276.0,no
37254,44.0,admin.,married,secondary,yes,0.0,yes
37255,45.0,admin.,single,secondary,no,-342.0,yes
37256,37.0,self-employed,married,tertiary,no,0.0,yes
37257,49.0,blue-collar,married,primary,no,230.0,yes
37258,38.0,blue-collar,single,primary,no,116.0,yes
37259,45.0,entrepreneur,married,secondary,yes,624.0,yes
37260,33.0,services,married,secondary,no,740.0,yes
37261,47.0,blue-collar,married,secondary,no,323.0,no
37262,50.0,blue-collar,married,secondary,no,3988.0,no
37263,49.0,admin.,married,secondary,no,12.0,no
37264,37.0,technician,divorced,secondary,no,1309.0,yes
37265,42.0,blue-collar,divorced,primary,no,145.0,yes
37266,37.0,management,married,tertiary,no,597.0,yes
37267,55.0,blue-collar,married,primary,no,-79.0,yes
37268,41.0,admin.,divorced,secondary,no,2970.0,yes
37269,56.0,blue-collar,married,primary,no,0.0,no
37270,60.0,blue-collar,married,primary,no,109.0,no
37271,60.0,retired,married,secondary,no,78.0,yes
37272,45.0,management,married,tertiary,no,9711.0,no
37273,38.0,unemployed,married,primary,no,338.0,no
37274,41.0,self-employed,single,tertiary,no,1755.0,no
37275,57.0,technician,divorced,secondary,no,145.0,yes
37276,49.0,blue-collar,single,unknown,no,2222.0,no
37277,44.0,admin.,married,secondary,no,1696.0,no
37278,38.0,admin.,single,secondary,no,439.0,no
37279,45.0,management,married,tertiary,no,203.0,no
37280,41.0,entrepreneur,married,tertiary,no,373.0,no
37281,50.0,entrepreneur,married,tertiary,no,2198.0,no
37282,36.0,admin.,married,secondary,no,1295.0,no
37283,37.0,admin.,single,tertiary,no,12581.0,no
37284,50.0,management,married,tertiary,no,3191.0,no
37285,59.0,services,married,primary,no,31.0,no
37286,52.0,blue-collar,married,secondary,no,167.0,no
37287,51.0,blue-collar,married,secondary,no,33.0,yes
37288,47.0,blue-collar,married,secondary,no,4840.0,no
37289,44.0,technician,married,secondary,no,0.0,no
37290,52.0,blue-collar,divorced,primary,no,1250.0,no
37291,47.0,admin.,married,secondary,no,4307.0,no
37292,50.0,housemaid,married,primary,no,4.0,no
37293,43.0,services,divorced,unknown,no,159.0,no
37294,43.0,management,married,tertiary,no,0.0,no
37295,53.0,retired,married,secondary,no,136.0,no
37296,43.0,blue-collar,married,primary,no,8014.0,no
37297,59.0,retired,married,primary,no,1085.0,no
37298,58.0,blue-collar,married,primary,no,96.0,no
37299,39.0,housemaid,married,primary,no,15352.0,no
37300,49.0,management,married,tertiary,no,2005.0,no
37301,55.0,housemaid,married,primary,no,3680.0,no
37302,37.0,blue-collar,single,secondary,no,5818.0,no
37303,41.0,management,divorced,secondary,no,0.0,no
37304,36.0,entrepreneur,married,tertiary,no,3057.0,no
37305,45.0,housemaid,married,primary,no,938.0,no
37306,54.0,retired,married,primary,no,1156.0,no
37307,37.0,management,married,tertiary,no,0.0,no
37308,51.0,blue-collar,married,primary,no,5050.0,yes
37309,40.0,management,married,tertiary,no,270.0,no
37310,60.0,retired,single,primary,no,470.0,no
37311,39.0,technician,divorced,tertiary,no,1832.0,no
37312,39.0,technician,married,secondary,no,94.0,no
37313,39.0,blue-collar,married,primary,no,4166.0,no
37314,49.0,blue-collar,married,unknown,no,3096.0,no
37315,36.0,admin.,single,secondary,no,16.0,no
37316,55.0,management,married,tertiary,no,0.0,no
37317,46.0,housemaid,married,unknown,no,1035.0,no
37318,51.0,admin.,married,secondary,no,-192.0,no
37319,35.0,services,married,unknown,no,2.0,no
37320,54.0,technician,single,unknown,no,1695.0,no
37321,44.0,management,married,tertiary,no,647.0,no
37322,42.0,housemaid,married,unknown,no,72.0,no
37323,47.0,blue-collar,married,primary,no,667.0,no
37324,37.0,admin.,married,tertiary,no,2741.0,no
37325,38.0,management,married,tertiary,no,7124.0,no
37326,54.0,technician,divorced,unknown,no,1725.0,no
37327,37.0,blue-collar,single,secondary,no,3764.0,no
37328,42.0,blue-collar,single,primary,no,50.0,no
37329,59.0,blue-collar,married,primary,no,416.0,no
37330,56.0,admin.,single,secondary,no,-13.0,no
37331,40.0,blue-collar,married,secondary,no,876.0,no
37332,57.0,management,divorced,unknown,no,0.0,no
37333,49.0,services,divorced,secondary,no,3250.0,no
37334,44.0,housemaid,married,primary,no,2351.0,no
37335,49.0,retired,married,primary,no,1381.0,no
37336,60.0,management,married,primary,no,21292.0,no
37337,53.0,technician,married,tertiary,no,6072.0,yes
37338,48.0,unemployed,single,tertiary,no,3229.0,no
37339,39.0,blue-collar,married,secondary,no,0.0,no
37340,52.0,technician,divorced,tertiary,no,728.0,no
37341,38.0,self-employed,married,secondary,no,30.0,no
37342,38.0,blue-collar,married,primary,no,1602.0,no
37343,49.0,management,married,primary,no,330.0,no
37344,50.0,blue-collar,married,unknown,no,0.0,no
37345,48.0,blue-collar,married,primary,no,554.0,no
37346,57.0,retired,married,primary,no,903.0,no
37347,38.0,technician,married,secondary,no,1828.0,no
37348,46.0,blue-collar,married,secondary,no,6215.0,no
37349,59.0,retired,married,primary,no,2722.0,no
37350,38.0,blue-collar,married,primary,no,298.0,no
37351,54.0,blue-collar,married,secondary,no,853.0,no
37352,37.0,services,married,secondary,no,40.0,no
37353,55.0,blue-collar,married,secondary,no,0.0,no
37354,38.0,technician,single,tertiary,no,38.0,no
37355,57.0,services,married,secondary,no,197.0,no
37356,58.0,services,married,secondary,no,12180.0,no
37357,37.0,services,married,secondary,no,3321.0,no
37358,46.0,entrepreneur,married,secondary,no,757.0,no
37359,41.0,admin.,married,tertiary,no,1287.0,no
37360,35.0,blue-collar,single,primary,no,3751.0,no
37361,58.0,entrepreneur,married,secondary,no,2.0,no
37362,38.0,services,divorced,secondary,no,439.0,no
37363,37.0,admin.,married,secondary,no,306.0,no
37364,53.0,blue-collar,married,primary,no,4641.0,no
37365,39.0,self-employed,single,tertiary,no,0.0,no
37366,35.0,admin.,married,secondary,no,5270.0,no
37367,48.0,unknown,married,unknown,no,3940.0,no
37368,39.0,admin.,married,primary,no,237.0,no
37369,55.0,entrepreneur,divorced,primary,no,29.0,no
37370,55.0,technician,married,unknown,no,0.0,no
37371,37.0,services,married,secondary,no,1092.0,no
37372,50.0,blue-collar,married,secondary,no,887.0,no
37373,55.0,technician,married,tertiary,no,4359.0,no
37374,37.0,housemaid,married,secondary,no,285.0,no
37375,36.0,management,single,tertiary,no,317.0,no
37376,39.0,management,married,secondary,no,2198.0,no
37377,38.0,services,married,secondary,no,1559.0,no
37378,59.0,retired,married,primary,no,0.0,no
37379,39.0,technician,single,secondary,no,2321.0,yes
37380,55.0,management,divorced,tertiary,no,25.0,no
37381,40.0,admin.,married,secondary,no,538.0,no
37382,51.0,self-employed,married,tertiary,no,2007.0,no
37383,33.0,self-employed,married,tertiary,no,6.0,no
37384,58.0,unemployed,single,primary,no,278.0,no
37385,41.0,entrepreneur,married,primary,no,0.0,no
37386,45.0,retired,divorced,secondary,no,1735.0,yes
37387,46.0,unknown,married,tertiary,no,5837.0,no
37388,45.0,blue-collar,married,primary,no,4696.0,no
37389,44.0,blue-collar,married,primary,no,-82.0,yes
37390,36.0,blue-collar,married,secondary,no,7265.0,no
37391,59.0,housemaid,divorced,secondary,no,0.0,no
37392,48.0,management,married,tertiary,no,2837.0,no
37393,46.0,housemaid,divorced,primary,no,2291.0,no
37394,59.0,retired,divorced,primary,no,2516.0,no
37395,45.0,management,single,tertiary,no,451.0,no
37396,43.0,management,married,tertiary,no,439.0,no
37397,47.0,management,married,secondary,no,2892.0,no
37398,50.0,blue-collar,married,primary,no,2190.0,no
37399,49.0,services,married,secondary,no,494.0,no
37400,36.0,self-employed,single,secondary,no,652.0,no
37401,55.0,housemaid,divorced,primary,no,2014.0,no
37402,37.0,services,single,secondary,no,3.0,no
37403,57.0,retired,married,primary,no,5799.0,no
37404,52.0,entrepreneur,married,primary,no,2138.0,no
37405,34.0,blue-collar,single,primary,no,2040.0,no
37406,57.0,retired,married,primary,no,7938.0,no
37407,39.0,admin.,married,secondary,no,1891.0,no
37408,43.0,management,married,tertiary,no,438.0,no
37409,35.0,blue-collar,married,secondary,no,402.0,yes
37410,48.0,admin.,single,primary,no,1078.0,no
37411,48.0,technician,married,secondary,no,335.0,no
37412,60.0,retired,single,tertiary,no,568.0,no
37413,38.0,services,married,primary,no,175.0,no
37414,49.0,retired,single,primary,no,25824.0,no
37415,51.0,housemaid,divorced,primary,no,336.0,no
37416,56.0,blue-collar,married,primary,no,0.0,no
37417,58.0,blue-collar,married,primary,no,73.0,no
37418,42.0,services,divorced,unknown,no,651.0,no
37419,37.0,self-employed,single,tertiary,no,1116.0,no
37420,56.0,retired,divorced,secondary,no,4.0,no
37421,53.0,housemaid,married,secondary,no,1060.0,no
37422,47.0,technician,divorced,secondary,no,431.0,yes
37423,55.0,retired,divorced,primary,no,925.0,no
37424,53.0,housemaid,single,primary,no,1238.0,no
37425,36.0,blue-collar,married,primary,no,214.0,no
37426,46.0,management,married,secondary,no,5559.0,no
37427,39.0,self-employed,divorced,tertiary,no,1415.0,no
37428,45.0,blue-collar,married,secondary,no,530.0,yes
37429,42.0,entrepreneur,single,tertiary,no,231.0,no
37430,38.0,services,married,secondary,no,250.0,no
37431,38.0,blue-collar,married,primary,no,6091.0,no
37432,47.0,blue-collar,married,primary,no,145.0,no
37433,55.0,blue-collar,married,primary,no,0.0,no
37434,46.0,housemaid,married,primary,no,17.0,no
37435,55.0,management,married,primary,no,1446.0,no
37436,44.0,housemaid,married,tertiary,no,460.0,no
37437,57.0,housemaid,married,primary,no,1870.0,no
37438,41.0,management,married,tertiary,no,1234.0,no
37439,37.0,technician,single,secondary,no,984.0,no
37440,51.0,housemaid,married,primary,no,108.0,no
37441,58.0,management,married,primary,no,1136.0,no
37442,58.0,self-employed,married,secondary,no,372.0,no
37443,45.0,blue-collar,married,primary,no,866.0,no
37444,50.0,blue-collar,married,unknown,no,1537.0,no
37445,37.0,housemaid,single,primary,no,1088.0,no
37446,56.0,blue-collar,married,primary,no,1046.0,yes
37447,55.0,blue-collar,married,primary,no,2896.0,no
37448,38.0,blue-collar,married,primary,no,1262.0,no
37449,49.0,blue-collar,married,secondary,no,-55.0,no
37450,37.0,services,single,secondary,no,105.0,yes
37451,35.0,self-employed,married,tertiary,no,333.0,no
37452,36.0,management,married,tertiary,no,0.0,no
37453,46.0,management,single,primary,no,538.0,no
37454,42.0,entrepreneur,married,tertiary,no,1654.0,no
37455,56.0,management,married,tertiary,no,21664.0,no
37456,51.0,admin.,married,secondary,no,2967.0,no
37457,36.0,technician,single,tertiary,no,0.0,no
37458,38.0,entrepreneur,married,secondary,no,-272.0,yes
37459,58.0,management,divorced,primary,no,5914.0,no
37460,57.0,management,divorced,unknown,no,0.0,no
37461,57.0,admin.,divorced,primary,no,987.0,no
37462,45.0,management,married,tertiary,no,1847.0,no
37463,39.0,management,married,secondary,no,2445.0,no
37464,40.0,admin.,married,secondary,no,0.0,no
37465,54.0,unknown,married,secondary,no,1241.0,no
37466,35.0,management,single,tertiary,no,1374.0,no
37467,38.0,services,married,secondary,no,1313.0,no
37468,49.0,entrepreneur,married,secondary,no,27.0,no
37469,50.0,management,married,tertiary,no,0.0,no
37470,48.0,blue-collar,married,primary,no,1670.0,no
37471,39.0,blue-collar,married,primary,no,1564.0,no
37472,49.0,management,married,tertiary,no,391.0,no
37473,54.0,blue-collar,single,unknown,no,6622.0,no
37474,61.0,retired,married,secondary,no,296.0,no
37475,48.0,admin.,single,secondary,no,-58.0,no
37476,60.0,management,married,primary,no,0.0,no
37477,41.0,technician,married,secondary,no,130.0,no
37478,37.0,blue-collar,married,secondary,no,426.0,no
37479,41.0,management,married,tertiary,no,676.0,no
37480,41.0,technician,married,secondary,no,1385.0,no
37481,35.0,services,single,secondary,no,361.0,no
37482,43.0,housemaid,single,primary,no,103.0,no
37483,52.0,technician,married,unknown,no,562.0,no
37484,38.0,technician,single,tertiary,no,2496.0,no
37485,39.0,blue-collar,married,secondary,no,123.0,no
37486,59.0,retired,married,primary,no,0.0,no
37487,50.0,retired,married,primary,no,1098.0,no
37488,55.0,technician,married,primary,no,1498.0,yes
37489,37.0,services,single,tertiary,no,718.0,no
37490,55.0,retired,married,secondary,no,466.0,no
37491,48.0,blue-collar,married,primary,no,0.0,no
37492,39.0,blue-collar,married,primary,no,2169.0,no
37493,39.0,management,married,tertiary,no,627.0,no
37494,51.0,housemaid,married,primary,no,13292.0,no
37495,55.0,retired,married,tertiary,no,2929.0,no
37496,39.0,self-employed,married,tertiary,no,2630.0,no
37497,39.0,blue-collar,married,secondary,no,1367.0,no
37498,40.0,admin.,married,secondary,no,2082.0,no
37499,49.0,entrepreneur,married,secondary,yes,-178.0,yes
37500,50.0,unknown,single,unknown,no,490.0,no
37501,38.0,admin.,married,secondary,no,545.0,no
37502,57.0,entrepreneur,married,unknown,no,657.0,no
37503,37.0,housemaid,married,secondary,no,187.0,no
37504,42.0,blue-collar,married,secondary,no,273.0,no
37505,45.0,housemaid,divorced,primary,no,221.0,no
37506,57.0,blue-collar,married,unknown,no,108.0,no
37507,51.0,housemaid,married,primary,no,2499.0,no
37508,36.0,services,single,primary,no,183.0,no
37509,36.0,unemployed,married,primary,no,0.0,no
37510,39.0,admin.,married,secondary,no,1221.0,no
37511,50.0,unemployed,married,secondary,no,5164.0,no
37512,48.0,technician,married,unknown,no,74.0,no
37513,36.0,housemaid,married,secondary,no,2880.0,no
37514,45.0,technician,divorced,secondary,no,29.0,no
37515,43.0,services,married,secondary,no,0.0,no
37516,54.0,management,married,tertiary,no,292.0,no
37517,51.0,services,married,secondary,no,209.0,no
37518,49.0,blue-collar,married,tertiary,no,1784.0,no
37519,39.0,management,single,secondary,no,120.0,no
37520,46.0,technician,married,tertiary,no,53.0,no
37521,47.0,housemaid,single,tertiary,no,456.0,no
37522,60.0,retired,single,secondary,no,1625.0,no
37523,39.0,blue-collar,married,primary,no,292.0,no
37524,36.0,blue-collar,married,primary,no,4138.0,no
37525,45.0,management,married,primary,no,0.0,yes
37526,54.0,blue-collar,married,secondary,no,734.0,yes
37527,49.0,admin.,married,secondary,no,2732.0,no
37528,55.0,blue-collar,married,primary,no,472.0,no
37529,40.0,technician,married,secondary,no,8379.0,no
37530,40.0,services,married,secondary,no,1291.0,yes
37531,38.0,services,married,secondary,no,309.0,no
37532,47.0,housemaid,single,tertiary,no,3727.0,no
37533,44.0,management,married,tertiary,no,0.0,no
37534,37.0,technician,married,secondary,yes,693.0,no
37535,47.0,housemaid,divorced,secondary,no,1453.0,no
37536,56.0,self-employed,married,secondary,no,1113.0,no
37537,41.0,blue-collar,divorced,primary,no,1887.0,no
37538,58.0,management,married,primary,no,0.0,no
37539,55.0,entrepreneur,married,primary,no,214.0,no
37540,43.0,blue-collar,married,primary,no,0.0,no
37541,47.0,services,married,secondary,no,137.0,no
37542,40.0,blue-collar,married,secondary,no,952.0,yes
37543,55.0,retired,married,secondary,no,2312.0,no
37544,54.0,technician,married,unknown,no,2564.0,no
37545,38.0,blue-collar,divorced,primary,no,0.0,no
37546,42.0,unknown,single,secondary,no,1456.0,no
37547,59.0,retired,married,secondary,no,3353.0,no
37548,44.0,services,married,secondary,no,938.0,no
37549,35.0,blue-collar,divorced,primary,no,0.0,no
