시군명,접수일자,발견장소,상태,공고고유번호,공고시작일자,공고종료일자,품종,색상,나이,체중,성별,중성화여부,특징,보호소명,보호소전화번호,보호소도로명주소,보호소지번주소,보호소우편번호,관할기관
시흥시,20201109,시흥시농업기술센터에서 인수,종료(안락사),경기-시흥-2020-00708,20201109,20201123,[개] 믹스견,백,2020,5.2,M,N,4개월추정. 순함.,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 한국야생동물보호협회,15301,경기도 시흥시
시흥시,20201109,시흥시농업기술센터에서 인수,종료(자연사),경기-시흥-2020-00706,20201109,20201123,[개] 믹스견,백,2020,4.3,F,N,4개월추정. 순함.,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 한국야생동물보호협회,15301,경기도 시흥시
안성시,20201109,양성면 교동길 19-8,종료(자연사),경기-안성-2020-00997,20201111,20201123,[개] 믹스견,갈색/초코,2020,0.46,M,N,어미+강아지5,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1,경기도 안성시 봉남동 326-2번지,17590,경기도 안성시
안산시,20201109,성곡동 710-6 근처,종료(입양),경기-안산-2020-01519,20201109,20201121,[고양이] 믹스묘,흰색,2020,0.5,F,N,끈끈이에 붙어있었음,스타캣츠,031-410-3777,경기도 안산시 단원구 한양대학로 208,경기도 안산시 단원구 고잔동 730-3번지 2층 스타캣츠,15466,경기도 안산시
수원시,20201109,칠보로14번길 131 인근,종료(입양),경기-수원-2020-00968,20201110,20201120,[개] 골든 리트리버,연갈색,2017,25,M,N,관리상태 양호,수원시 동물보호센터,031-228-3557,경기도 수원시 영통구 광교호수로 234,경기도 수원시 영통구 하동 40-10번지 수원시 동물보호센터 하동 40-10,16511,경기도 수원시
수원시,20201109,세권로 39 하나마트 앞,종료(입양),경기-수원-2020-00967,20201110,20201120,[개] 닥스훈트,흑갈,2017,8.5,M,N,임시보호 중. 관리상태 양호,수원시 동물보호센터,031-228-3557,경기도 수원시 영통구 광교호수로 234,경기도 수원시 영통구 하동 40-10번지 수원시 동물보호센터 하동 40-10,16511,경기도 수원시
포천시,20201109,송우리 729-7 홍짜장 인근,종료(반환),경기-포천-2020-00902,20201110,20201120,[개] 웰시 코기 펨브로크,갈/흰,2019,8,F,U,빨간목걸이. 코검정. 부정교합(하악 짧음). 사람좋아함. 꼬리단미됨. 털상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지 한국동물구조관리협회,11409,경기도 포천시
양주시,20201109,백석읍 기산리 205-29 주차장,종료(안락사),경기-양주-2020-00642,20201110,20201120,[개] 믹스견,흰,2019,9.3,F,U,양귀반접힘. 코검정. 사람따름. 약간겁있음. 소심함. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 양주시
양주시,20201109,백석읍 기산리 205-29 주차장 일대,종료(안락사),경기-양주-2020-00644,20201110,20201120,[개] 믹스견,흰/연갈,2019,9,F,U,양귀쫑긋. 코검정. 겁있음/부드럽게 접근하면 순함/사람좋아함. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 양주시
양주시,20201109,남면 감악산로83번길 178 인근,종료(안락사),경기-양주-2020-00643,20201110,20201120,[개] 믹스견,갈/검/흰,2020,4.5,F,U,양귀접힘. 코검정. 목주위 상처및 염증/피부질환. 진드기오염. 여윔. 겁많음. 경계. 방어적입질. 덜덜떪.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 양주시
의정부시,20201109,신곡동 709-4 인근,종료(반환),경기-의정부-2020-00412,20201110,20201120,[개] 시츄,검/흰,2018,10,M,Y,색바랜주황목줄+쇠사슬리드줄. 양귀반접힘. 코검정. 턱밑변색. 부정교합. 사람좋아함/낑낑댐. 칩있음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 의정부시
의정부시,20201109,상금로31-14 인근,종료(안락사),경기-의정부-2020-00413,20201110,20201120,[고양이] 한국 고양이,갈/검/흰,2020,0.41,F,U,눈곱심함. 콧물심함. 안검부종. 기침심함. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 의정부시
동두천시,20201109,큰시장로54 농협 앞 나그네 식당 노상,종료(반환),경기-동두천-2020-00204,20201110,20201120,[개] 믹스견,흰,2018,6.8,F,U,양귀쫑긋. 코갈색. 사람따름. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 동두천시
동두천시,20201109,강변로 158 아이파크 앞 교랑 건설현장,종료(반환),경기-동두천-2020-00205,20201110,20201120,[개] 믹스견,갈/흰,2014,6.7,F,U,사람좋아함/활발함.꼬리단미됨.신고인이목욕시킴.양슬개골.흰강아지그림회색바탕+노란색옷착용했었다함,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 동두천시
연천군,20201109,군남면 진상16길 31-3 인근,종료(기증),경기-연천-2020-00459,20201110,20201120,[개] 푸들,갈,2016,4.3,F,U,코갈색. 양귀/꼬리끝털 더긺. 겁있음. 얌전함. 사람따름. 꼬리단미됨. 털상태양호. 신고인이목욕시킴.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 연천군
고양시,20201109,고양동 54-2,종료(안락사),경기-고양-2020-01237,20201110,20201120,[개] 믹스견,"흰색,황색",2016,14.6,M,U,없음,고양시동물보호센터,031-962-3232,경기도 고양시 덕양구 고양대로 1695,경기도 고양시 덕양구 원흥동 471-10번지 고양시 농업기술센터 고양시동물보호센터,10563,경기도 고양시
고양시,20201109,덕이동 1164-6,종료(반환),경기-고양-2020-01238,20201110,20201120,[개] 푸들,갈색,2020,4.5,M,N,연두색 목줄착용,고양시동물보호센터,031-962-3232,경기도 고양시 덕양구 고양대로 1695,경기도 고양시 덕양구 원흥동 471-10번지 고양시 농업기술센터 고양시동물보호센터,10563,경기도 고양시
고양시,20201109,신원동 609 우남퍼스트빌,종료(입양),경기-고양-2020-01240,20201110,20201120,[개] 말티즈,흰색,2018,2.8,M,Y,눈물자국 있음,고양시동물보호센터,031-962-3232,경기도 고양시 덕양구 고양대로 1695,경기도 고양시 덕양구 원흥동 471-10번지 고양시 농업기술센터 고양시동물보호센터,10563,경기도 고양시
고양시,20201109,식사동 814-100 동국홈타운 308동 주차장,종료(입양),경기-고양-2020-01241,20201110,20201120,[기타축종] ,식사동 814-100 동국홈타운 308동 주차장,2019,2.2,M,U,없음,고양시동물보호센터,031-962-3232,경기도 고양시 덕양구 고양대로 1695,경기도 고양시 덕양구 원흥동 471-10번지 고양시 농업기술센터 고양시동물보호센터,10563,경기도 고양시
김포시,20201109,통진읍 관내,종료(반환),경기-김포-2020-00640,20201110,20201120,[개] 말티즈,흰,2010,4.1,M,Y,이마/콧등/오른뒷다리사마귀.치석심함/이빨몇개안남음/구강질환.사람좋아함/낑낑거림.백내장.피부질환.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 김포시
김포시,20201109,월곶면 군하리 38-2 인근,종료(기증),경기-김포-2020-00641,20201110,20201120,[개] 포메라니안,갈/초코,2018,4.9,F,U,양눈눈곱약간.눈물자국.코초코색.못곳곳도깨비풀오염.사람좋아함.얌전함.꼬리단미됨.양슬개골. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 김포시
김포시,20201109,대곶면 율생중앙로75번길 24 동서빌라 인근,종료(입양),경기-김포-2020-00642,20201110,20201120,[개] 웰시 코기 펨브로크,갈/흰,2018,9.5,F,U,코검정. 왼눈사기색/오드아이. 사람좋아함. 꼬리단미됨.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 김포시
김포시,20201109,통진읍 관내 ,종료(자연사),경기-김포-2020-00643,20201110,20201120,[개] 믹스견,흰,2020,3,F,U,양귀반접힘. 설사(파보:양성). 기력없음. 온순함. 얌전함. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 김포시
양주시,20201109,감악산로 632-32 감악산 캠핑장 인근,종료(입양),경기-양주-2020-00645,20201110,20201120,[개] 믹스견,흰,2020,4.3,F,U,양귀처짐. 코갈색. 샴푸냄새남. 양뒷다리 며느리발톱. 사람따름. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 양주시
포천시,20201109,관인농협 주유소 인근,종료(입양),경기-포천-2020-00903,20201110,20201120,[개] 시츄,갈/흰,2012,5,M,Y,초록바탕 노란줄2줄 목걸이. 코검정. 사람좋아함. 낑낑댐. 꼬리단미안됨. 털때탐. 백내장. 피부질환.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지 한국동물구조관리협회,11409,경기도 포천시
고양시,20201109,원당동 산38-5 한빛마을,종료(입양),경기-고양-2020-01239,20201110,20201120,[고양이] 페르시안,흰색,2018,5.1,Q,U,오드아이,고양시동물보호센터,031-962-3232,경기도 고양시 덕양구 고양대로 1695,경기도 고양시 덕양구 원흥동 471-10번지 고양시 농업기술센터 고양시동물보호센터,10563,경기도 고양시
고양시,20201109,백석동 1186 백송마을2단지,종료(반환),경기-고양-2020-01242,20201110,20201120,[개] 푸들,갈색,2018,4.3,F,U,없음,고양시동물보호센터,031-962-3232,경기도 고양시 덕양구 고양대로 1695,경기도 고양시 덕양구 원흥동 471-10번지 고양시 농업기술센터 고양시동물보호센터,10563,경기도 고양시
동두천시,20201109,동광로 76 유재학 빨간풍차제과점 앞 노상,종료(반환),경기-동두천-2020-00206,20201110,20201120,[개] 믹스견,갈/흰,2004,16,M,N,검정하네스. 양귀끝 처짐. 코갈색. 기침 약간함. 소심/겁있음/하울링. 꼬리단미안됨. 털상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,경기도 동두천시
평택시,20201109,만호리 340-23,종료(안락사),경기-평택-2020-02672,20201109,20201119,[개] 믹스견,갈색,2020,1,M,N,1개월추정,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20201109,포승남로 155-9,종료(안락사),경기-평택-2020-02670,20201109,20201119,[개] 믹스견,갈색,2020,4,M,N,2개월추정,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20201109,만호리 340-23,종료(안락사),경기-평택-2020-02675,20201109,20201119,[개] 믹스견,갈색,2020,1,M,N,1개월추정,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20201109,포승남로 155-9,종료(안락사),경기-평택-2020-02671,20201109,20201119,[개] 믹스견,흰색,2020,4.2,M,N,2개월추정,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
남양주시,20201109,별내동 버치카페,종료(안락사),경기-남양주-2020-01731,20201109,20201119,[고양이] 한국 고양이,황갈줄무늬,2018,4.5,M,N,"교통사고로 기립불능 상태,양측 후지 골절",남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
남양주시,20201109,평내동,종료(입양),경기-남양주-2020-01733,20201109,20201119,[개] 믹스견,흰색,2020,4.8,F,N,어린강아지임,남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
광주시,20201109,광주시 곤지암읍 열미리 일대,종료(기증),경기-광주-2020-00973,20201109,20201119,[개] 믹스견,호피무늬,2019,17,M,N,"11-15, 칩없음, 목줄착용, 온순하고 사람을 좋아해요",광주TNR동물병원초월,031-798-7581,경기도 광주시 초월읍 현산로385번길 74-12,경기도 광주시 초월읍 지월리 713-2번지,12728,경기도 광주시
용인시,20201109,처인구 삼가동 오스카빌아파트 201동 ,종료(기증),경기-용인-2020-00830,20201109,20201119,[고양이] 한국 고양이,고등어,2020,0.4,M,N,"2개월령 추정, 약간 소심하지만 귀여운 아이",용인시 동물보호센터,031-324-3463,경기도 용인시 처인구 중부대로 1074-1,경기도 용인시 처인구 삼가동 164번지 용인시 동물보호센터,17090,경기도 용인시
수원시,20201109,중부대로 하나은행 주차장,종료(입양),경기-수원-2020-00966,20201109,20201119,[고양이] 페르시안,백,2017,3.7,M,Y,털 관리상태 안좋음,수원시 동물보호센터,031-228-3557,경기도 수원시 영통구 광교호수로 234,경기도 수원시 영통구 하동 40-10번지 수원시 동물보호센터 하동 40-10,16511,경기도 수원시
군포시,20201109,폴리텍고등학교,종료(방사),경기-군포-2020-00375,20201109,20201119,[고양이] 한국 고양이,흰/회/검정색,2020,0.5,M,N,결막염 기관지폐렴 탈진,군포시 보호소,031-394-2259,경기도 군포시 금산로 100,경기도 군포시 산본동 213번지 9호 외 1필지 2층,15806,경기도 군포시
